filename,ship_id,ship_type,model,pred_top1,hit1,hit3,hit5,gallery_count,ship_active_days,ship_majority_month,ship_majority_date,ship_max_day_count,ship_max_day_fraction,ship_top3_day_fraction,majority_date_global_count,majority_date_global_month_count,majority_date_global_fraction,ship_concentration_bin,global_spike_bin,gallery_count_bin
task2_val_000776.wav,143,C_Passenger,projection_clip_trainonly,136,0,0,0,133,14,2020-12,2020-12-29,28,0.21052631578947367,0.45864661654135336,93,1811,0.05135284373274434,<=25%,<=10%,Q4_high_count
task2_val_000777.wav,89,D_LargeShip,projection_clip_trainonly,313,0,0,0,60,3,2020-08,2020-08-01,30,0.5,1.0,74,1312,0.056402439024390245,25-50%,<=10%,Q3
task2_val_000778.wav,276,A_SmallWorking,projection_clip_trainonly,136,0,0,0,252,14,2021-02,2021-02-13,29,0.11507936507936507,0.3055555555555556,79,912,0.08662280701754387,<=25%,<=10%,Q4_high_count
task2_val_000779.wav,261,D_LargeShip,projection_clip_trainonly,261,1,1,1,14,1,2020-07,2020-07-29,14,1.0,1.0,28,242,0.11570247933884298,>75%,10-20%,Q1_low_count
task2_val_000780.wav,327,A_SmallWorking,projection_clip_trainonly,136,0,0,0,38,9,2020-12,2020-12-17,10,0.2631578947368421,0.5526315789473685,63,1811,0.034787410270568746,25-50%,<=10%,Q2
task2_val_000781.wav,143,C_Passenger,projection_clip_trainonly,136,0,0,0,133,14,2020-12,2020-12-29,28,0.21052631578947367,0.45864661654135336,93,1811,0.05135284373274434,<=25%,<=10%,Q4_high_count
task2_val_000782.wav,155,A_SmallWorking,projection_clip_trainonly,136,0,0,0,181,22,2020-11,2020-11-24,17,0.09392265193370165,0.27624309392265195,30,451,0.06651884700665188,<=25%,<=10%,Q4_high_count
task2_val_000783.wav,30,A_SmallWorking,projection_clip_trainonly,136,0,0,0,422,19,2020-12,2020-12-26,46,0.10900473933649289,0.2914691943127962,80,1811,0.04417448923246825,<=25%,<=10%,Q4_high_count
task2_val_000784.wav,173,A_SmallWorking,projection_clip_trainonly,136,0,0,0,64,7,2020-10,2020-10-30,15,0.234375,0.59375,275,413,0.6658595641646489,<=25%,>50%,Q3
task2_val_000785.wav,201,C_Passenger,projection_clip_trainonly,136,0,0,0,100,2,2021-02,2021-02-14,66,0.66,1.0,148,912,0.16228070175438597,50-75%,10-20%,Q4_high_count
task2_val_000786.wav,163,A_SmallWorking,projection_clip_trainonly,136,0,0,0,139,7,2020-12,2020-12-21,46,0.33093525179856115,0.6762589928057554,95,1811,0.05245720596355605,25-50%,<=10%,Q4_high_count
task2_val_000787.wav,231,D_LargeShip,projection_clip_trainonly,94,0,1,1,22,2,2020-08,2020-08-14,12,0.5454545454545454,1.0,85,1312,0.06478658536585366,50-75%,<=10%,Q1_low_count
task2_val_000788.wav,94,B_MotorBoat,projection_clip_trainonly,136,0,0,0,1,1,2020-08,2020-08-21,1,1.0,1.0,164,1312,0.125,>75%,10-20%,Q1_low_count
task2_val_000789.wav,132,A_SmallWorking,projection_clip_trainonly,192,0,0,0,100,9,2020-08,2020-08-19,16,0.16,0.46,222,1312,0.16920731707317074,<=25%,10-20%,Q4_high_count
task2_val_000790.wav,34,A_SmallWorking,projection_clip_trainonly,136,0,0,0,52,13,2020-12,2020-12-06,9,0.17307692307692307,0.4423076923076923,33,1811,0.018221976808393152,<=25%,<=10%,Q3
task2_val_000791.wav,319,A_SmallWorking,projection_clip_trainonly,136,0,0,0,91,11,2020-09,2020-09-28,17,0.18681318681318682,0.5054945054945055,17,232,0.07327586206896551,<=25%,<=10%,Q4_high_count
task2_val_000792.wav,74,A_SmallWorking,projection_clip_trainonly,136,0,0,0,43,8,2021-01,2021-01-02,13,0.3023255813953488,0.6046511627906976,28,1323,0.021164021164021163,25-50%,<=10%,Q2
task2_val_000793.wav,278,A_SmallWorking,projection_clip_trainonly,136,0,0,0,36,4,2021-01,2021-01-04,14,0.3888888888888889,0.9444444444444444,36,1323,0.027210884353741496,25-50%,<=10%,Q1_low_count
task2_val_000794.wav,159,A_SmallWorking,projection_clip_trainonly,196,0,0,0,49,3,2021-02,2021-02-12,27,0.5510204081632653,1.0,139,912,0.1524122807017544,50-75%,10-20%,Q2
task2_val_000795.wav,319,A_SmallWorking,projection_clip_trainonly,136,0,0,0,91,11,2020-09,2020-09-28,17,0.18681318681318682,0.5054945054945055,17,232,0.07327586206896551,<=25%,<=10%,Q4_high_count
task2_val_000796.wav,30,A_SmallWorking,projection_clip_trainonly,136,0,0,0,422,19,2020-12,2020-12-26,46,0.10900473933649289,0.2914691943127962,80,1811,0.04417448923246825,<=25%,<=10%,Q4_high_count
task2_val_000797.wav,173,A_SmallWorking,projection_clip_trainonly,136,0,0,0,64,7,2020-10,2020-10-30,15,0.234375,0.59375,275,413,0.6658595641646489,<=25%,>50%,Q3
task2_val_000798.wav,192,A_SmallWorking,projection_clip_trainonly,136,0,0,0,34,6,2021-01,2021-01-08,9,0.2647058823529412,0.6470588235294118,206,1323,0.15570672713529857,25-50%,10-20%,Q1_low_count
task2_val_000799.wav,88,B_MotorBoat,projection_clip_trainonly,217,0,0,0,33,1,2020-07,2020-07-27,33,1.0,1.0,69,242,0.28512396694214875,>75%,20-50%,Q1_low_count
task2_val_000800.wav,360,A_SmallWorking,projection_clip_trainonly,136,0,0,0,123,7,2020-08,2020-08-19,50,0.4065040650406504,0.7723577235772358,222,1312,0.16920731707317074,25-50%,10-20%,Q4_high_count
task2_val_000801.wav,192,A_SmallWorking,projection_clip_trainonly,136,0,0,0,34,6,2021-01,2021-01-08,9,0.2647058823529412,0.6470588235294118,206,1323,0.15570672713529857,25-50%,10-20%,Q1_low_count
task2_val_000802.wav,153,B_MotorBoat,projection_clip_trainonly,242,0,0,0,29,1,2020-08,2020-08-14,29,1.0,1.0,85,1312,0.06478658536585366,>75%,<=10%,Q1_low_count
task2_val_000803.wav,276,A_SmallWorking,projection_clip_trainonly,136,0,0,0,252,14,2021-02,2021-02-13,29,0.11507936507936507,0.3055555555555556,79,912,0.08662280701754387,<=25%,<=10%,Q4_high_count
task2_val_000804.wav,43,B_MotorBoat,projection_clip_trainonly,14,0,0,0,51,3,2020-12,2020-12-05,32,0.6274509803921569,1.0,107,1811,0.059083379348426286,50-75%,<=10%,Q2
task2_val_000805.wav,159,A_SmallWorking,projection_clip_trainonly,136,0,0,0,49,3,2021-02,2021-02-12,27,0.5510204081632653,1.0,139,912,0.1524122807017544,50-75%,10-20%,Q2
task2_val_000806.wav,243,A_SmallWorking,projection_clip_trainonly,136,0,0,0,65,9,2020-11,2020-11-04,16,0.24615384615384617,0.49230769230769234,19,451,0.04212860310421286,<=25%,<=10%,Q3
task2_val_000807.wav,136,A_SmallWorking,projection_clip_trainonly,136,1,1,1,9,1,2021-02,2021-02-14,9,1.0,1.0,148,912,0.16228070175438597,>75%,10-20%,Q1_low_count
task2_val_000808.wav,11,D_LargeShip,projection_clip_trainonly,356,0,1,1,25,2,2020-08,2020-08-01,20,0.8,1.0,74,1312,0.056402439024390245,>75%,<=10%,Q1_low_count
task2_val_000809.wav,216,A_SmallWorking,projection_clip_trainonly,7,0,0,0,73,11,2020-11,2020-11-23,20,0.273972602739726,0.4794520547945205,37,451,0.082039911308204,25-50%,<=10%,Q3
task2_val_000810.wav,261,D_LargeShip,projection_clip_trainonly,11,0,0,0,14,1,2020-07,2020-07-29,14,1.0,1.0,28,242,0.11570247933884298,>75%,10-20%,Q1_low_count
task2_val_000811.wav,136,A_SmallWorking,projection_clip_trainonly,136,1,1,1,9,1,2021-02,2021-02-14,9,1.0,1.0,148,912,0.16228070175438597,>75%,10-20%,Q1_low_count
task2_val_000812.wav,184,A_SmallWorking,projection_clip_trainonly,136,0,0,0,51,4,2021-01,2021-01-31,20,0.39215686274509803,0.9803921568627451,47,1323,0.03552532123960695,25-50%,<=10%,Q3
task2_val_000813.wav,241,A_SmallWorking,projection_clip_trainonly,136,0,0,0,43,15,2020-12,2020-12-19,6,0.13953488372093023,0.37209302325581395,32,1811,0.0176697956929873,<=25%,<=10%,Q2
task2_val_000814.wav,173,A_SmallWorking,projection_clip_trainonly,61,0,0,0,64,7,2020-10,2020-10-30,15,0.234375,0.59375,275,413,0.6658595641646489,<=25%,>50%,Q3
task2_val_000815.wav,61,A_SmallWorking,projection_clip_trainonly,178,0,0,0,105,9,2020-08,2020-08-21,24,0.22857142857142856,0.5047619047619047,164,1312,0.125,<=25%,10-20%,Q4_high_count
task2_val_000816.wav,328,A_SmallWorking,projection_clip_trainonly,136,0,0,0,84,7,2020-12,2020-12-29,16,0.19047619047619047,0.5119047619047619,93,1811,0.05135284373274434,<=25%,<=10%,Q4_high_count
task2_val_000817.wav,136,A_SmallWorking,projection_clip_trainonly,136,1,1,1,9,1,2021-02,2021-02-14,9,1.0,1.0,148,912,0.16228070175438597,>75%,10-20%,Q1_low_count
task2_val_000818.wav,254,A_SmallWorking,projection_clip_trainonly,136,0,0,0,83,5,2020-10,2020-10-30,23,0.27710843373493976,0.7228915662650602,275,413,0.6658595641646489,25-50%,>50%,Q4_high_count
task2_val_000819.wav,257,C_Passenger,projection_clip_trainonly,136,0,0,1,34,13,2020-12,2020-12-27,5,0.14705882352941177,0.3235294117647059,80,1811,0.04417448923246825,<=25%,<=10%,Q1_low_count
task2_val_000820.wav,55,A_SmallWorking,projection_clip_trainonly,136,0,0,0,52,8,2020-10,2020-10-30,13,0.25,0.5576923076923077,275,413,0.6658595641646489,<=25%,>50%,Q3
task2_val_000821.wav,319,A_SmallWorking,projection_clip_trainonly,136,0,0,0,91,11,2020-09,2020-09-28,17,0.18681318681318682,0.5054945054945055,17,232,0.07327586206896551,<=25%,<=10%,Q4_high_count
task2_val_000822.wav,97,D_LargeShip,projection_clip_trainonly,11,0,0,0,66,3,2020-07,2020-07-31,38,0.5757575757575758,1.0,65,242,0.26859504132231404,50-75%,20-50%,Q3
task2_val_000823.wav,196,A_SmallWorking,projection_clip_trainonly,11,0,0,0,48,3,2020-08,2020-08-18,24,0.5,1.0,224,1312,0.17073170731707318,25-50%,10-20%,Q2
task2_val_000824.wav,94,B_MotorBoat,projection_clip_trainonly,154,0,0,0,1,1,2020-08,2020-08-21,1,1.0,1.0,164,1312,0.125,>75%,10-20%,Q1_low_count
task2_val_000825.wav,206,A_SmallWorking,projection_clip_trainonly,88,0,0,0,94,6,2020-08,2020-08-21,29,0.30851063829787234,0.7446808510638298,164,1312,0.125,25-50%,10-20%,Q4_high_count
task2_val_000826.wav,355,B_MotorBoat,projection_clip_trainonly,136,0,0,0,28,3,2020-10,2020-10-31,14,0.5,1.0,93,413,0.22518159806295399,25-50%,20-50%,Q1_low_count
task2_val_000827.wav,77,A_SmallWorking,projection_clip_trainonly,261,0,0,0,45,7,2020-12,2020-12-20,13,0.28888888888888886,0.6666666666666666,57,1811,0.03147432357813363,25-50%,<=10%,Q2
task2_val_000828.wav,30,A_SmallWorking,projection_clip_trainonly,136,0,0,0,422,19,2020-12,2020-12-26,46,0.10900473933649289,0.2914691943127962,80,1811,0.04417448923246825,<=25%,<=10%,Q4_high_count
task2_val_000829.wav,94,B_MotorBoat,projection_clip_trainonly,136,0,0,0,1,1,2020-08,2020-08-21,1,1.0,1.0,164,1312,0.125,>75%,10-20%,Q1_low_count
task2_val_000830.wav,178,A_SmallWorking,projection_clip_trainonly,126,0,0,0,69,6,2020-10,2020-10-30,19,0.2753623188405797,0.7681159420289855,275,413,0.6658595641646489,25-50%,>50%,Q3
task2_val_000831.wav,20,C_Passenger,projection_clip_trainonly,136,0,0,0,133,17,2020-12,2020-12-02,23,0.17293233082706766,0.41353383458646614,43,1811,0.023743787962451683,<=25%,<=10%,Q4_high_count
task2_val_000832.wav,136,A_SmallWorking,projection_clip_trainonly,136,1,1,1,9,1,2021-02,2021-02-14,9,1.0,1.0,148,912,0.16228070175438597,>75%,10-20%,Q1_low_count
task2_val_000833.wav,212,C_Passenger,projection_clip_trainonly,136,0,0,0,49,5,2020-12,2020-12-28,21,0.42857142857142855,0.7959183673469388,66,1811,0.036443953616786304,25-50%,<=10%,Q2
task2_val_000834.wav,163,A_SmallWorking,projection_clip_trainonly,153,0,0,0,139,7,2020-12,2020-12-21,46,0.33093525179856115,0.6762589928057554,95,1811,0.05245720596355605,25-50%,<=10%,Q4_high_count
task2_val_000835.wav,170,B_MotorBoat,projection_clip_trainonly,136,0,0,0,48,4,2020-12,2020-12-04,20,0.4166666666666667,0.8958333333333334,309,1811,0.1706239646604086,25-50%,10-20%,Q2
task2_val_000836.wav,254,A_SmallWorking,projection_clip_trainonly,136,0,0,0,83,5,2020-10,2020-10-30,23,0.27710843373493976,0.7228915662650602,275,413,0.6658595641646489,25-50%,>50%,Q4_high_count
task2_val_000837.wav,14,A_SmallWorking,projection_clip_trainonly,280,0,0,0,34,5,2020-08,2020-08-14,11,0.3235294117647059,0.7941176470588235,85,1312,0.06478658536585366,25-50%,<=10%,Q1_low_count
task2_val_000838.wav,276,A_SmallWorking,projection_clip_trainonly,136,0,0,0,252,14,2021-02,2021-02-13,29,0.11507936507936507,0.3055555555555556,79,912,0.08662280701754387,<=25%,<=10%,Q4_high_count
task2_val_000839.wav,140,A_SmallWorking,projection_clip_trainonly,136,0,0,0,45,5,2020-12,2020-12-04,13,0.28888888888888886,0.7111111111111111,309,1811,0.1706239646604086,25-50%,10-20%,Q2
task2_val_000840.wav,260,A_SmallWorking,projection_clip_trainonly,136,0,0,0,73,2,2020-12,2020-12-04,65,0.8904109589041096,1.0,309,1811,0.1706239646604086,>75%,10-20%,Q3
task2_val_000841.wav,30,A_SmallWorking,projection_clip_trainonly,126,0,0,0,422,19,2020-12,2020-12-26,46,0.10900473933649289,0.2914691943127962,80,1811,0.04417448923246825,<=25%,<=10%,Q4_high_count
task2_val_000842.wav,288,A_SmallWorking,projection_clip_trainonly,136,0,0,0,28,4,2020-08,2020-08-14,9,0.32142857142857145,0.8214285714285714,85,1312,0.06478658536585366,25-50%,<=10%,Q1_low_count
task2_val_000843.wav,94,B_MotorBoat,projection_clip_trainonly,136,0,0,0,1,1,2020-08,2020-08-21,1,1.0,1.0,164,1312,0.125,>75%,10-20%,Q1_low_count
task2_val_000844.wav,136,A_SmallWorking,projection_clip_trainonly,136,1,1,1,9,1,2021-02,2021-02-14,9,1.0,1.0,148,912,0.16228070175438597,>75%,10-20%,Q1_low_count
task2_val_000845.wav,206,A_SmallWorking,projection_clip_trainonly,196,0,0,0,94,6,2020-08,2020-08-21,29,0.30851063829787234,0.7446808510638298,164,1312,0.125,25-50%,10-20%,Q4_high_count
task2_val_000846.wav,30,A_SmallWorking,projection_clip_trainonly,90,0,0,0,422,19,2020-12,2020-12-26,46,0.10900473933649289,0.2914691943127962,80,1811,0.04417448923246825,<=25%,<=10%,Q4_high_count
task2_val_000847.wav,120,B_MotorBoat,projection_clip_trainonly,136,0,0,0,62,5,2021-01,2021-01-22,17,0.27419354838709675,0.7741935483870968,71,1323,0.05366591080876795,25-50%,<=10%,Q3
task2_val_000848.wav,20,C_Passenger,projection_clip_trainonly,136,0,0,0,133,17,2020-12,2020-12-02,23,0.17293233082706766,0.41353383458646614,43,1811,0.023743787962451683,<=25%,<=10%,Q4_high_count
task2_val_000849.wav,32,A_SmallWorking,projection_clip_trainonly,136,0,0,0,155,18,2020-12,2020-12-22,20,0.12903225806451613,0.2838709677419355,59,1811,0.03257868580894534,<=25%,<=10%,Q4_high_count
task2_val_000850.wav,94,B_MotorBoat,projection_clip_trainonly,136,0,0,0,1,1,2020-08,2020-08-21,1,1.0,1.0,164,1312,0.125,>75%,10-20%,Q1_low_count
task2_val_000851.wav,90,A_SmallWorking,projection_clip_trainonly,192,0,0,0,48,6,2020-08,2020-08-22,15,0.3125,0.75,105,1312,0.08003048780487805,25-50%,<=10%,Q2
task2_val_000852.wav,30,A_SmallWorking,projection_clip_trainonly,136,0,0,0,422,19,2020-12,2020-12-26,46,0.10900473933649289,0.2914691943127962,80,1811,0.04417448923246825,<=25%,<=10%,Q4_high_count
task2_val_000853.wav,261,D_LargeShip,projection_clip_trainonly,154,0,0,0,14,1,2020-07,2020-07-29,14,1.0,1.0,28,242,0.11570247933884298,>75%,10-20%,Q1_low_count
task2_val_000854.wav,280,B_MotorBoat,projection_clip_trainonly,89,0,0,0,85,6,2020-08,2020-08-21,25,0.29411764705882354,0.6823529411764706,164,1312,0.125,25-50%,10-20%,Q4_high_count
task2_val_000855.wav,30,A_SmallWorking,projection_clip_trainonly,192,0,0,0,422,19,2020-12,2020-12-26,46,0.10900473933649289,0.2914691943127962,80,1811,0.04417448923246825,<=25%,<=10%,Q4_high_count
task2_val_000856.wav,163,A_SmallWorking,projection_clip_trainonly,153,0,0,0,139,7,2020-12,2020-12-21,46,0.33093525179856115,0.6762589928057554,95,1811,0.05245720596355605,25-50%,<=10%,Q4_high_count
task2_val_000857.wav,196,A_SmallWorking,projection_clip_trainonly,140,0,0,0,48,3,2020-08,2020-08-18,24,0.5,1.0,224,1312,0.17073170731707318,25-50%,10-20%,Q2
task2_val_000858.wav,335,B_MotorBoat,projection_clip_trainonly,136,0,0,0,37,3,2020-10,2020-10-30,22,0.5945945945945946,1.0,275,413,0.6658595641646489,50-75%,>50%,Q2
task2_val_000859.wav,136,A_SmallWorking,projection_clip_trainonly,136,1,1,1,9,1,2021-02,2021-02-14,9,1.0,1.0,148,912,0.16228070175438597,>75%,10-20%,Q1_low_count
task2_val_000860.wav,108,A_SmallWorking,projection_clip_trainonly,136,0,0,0,59,8,2021-02,2021-02-14,21,0.3559322033898305,0.6610169491525424,148,912,0.16228070175438597,25-50%,10-20%,Q3
task2_val_000861.wav,43,B_MotorBoat,projection_clip_trainonly,136,0,0,0,51,3,2020-12,2020-12-05,32,0.6274509803921569,1.0,107,1811,0.059083379348426286,50-75%,<=10%,Q2
task2_val_000862.wav,268,A_SmallWorking,projection_clip_trainonly,61,0,0,0,106,5,2020-09,2020-09-25,29,0.27358490566037735,0.6792452830188679,155,232,0.6681034482758621,25-50%,>50%,Q4_high_count
task2_val_000863.wav,260,A_SmallWorking,projection_clip_trainonly,136,0,0,0,73,2,2020-12,2020-12-04,65,0.8904109589041096,1.0,309,1811,0.1706239646604086,>75%,10-20%,Q3
task2_val_000864.wav,136,A_SmallWorking,projection_clip_trainonly,136,1,1,1,9,1,2021-02,2021-02-14,9,1.0,1.0,148,912,0.16228070175438597,>75%,10-20%,Q1_low_count
task2_val_000865.wav,335,B_MotorBoat,projection_clip_trainonly,136,0,0,0,37,3,2020-10,2020-10-30,22,0.5945945945945946,1.0,275,413,0.6658595641646489,50-75%,>50%,Q2
task2_val_000866.wav,241,A_SmallWorking,projection_clip_trainonly,136,0,0,0,43,15,2020-12,2020-12-19,6,0.13953488372093023,0.37209302325581395,32,1811,0.0176697956929873,<=25%,<=10%,Q2
task2_val_000867.wav,52,D_LargeShip,projection_clip_trainonly,88,0,0,0,70,5,2020-08,2020-08-01,24,0.34285714285714286,0.7142857142857143,74,1312,0.056402439024390245,25-50%,<=10%,Q3
task2_val_000868.wav,361,C_Passenger,projection_clip_trainonly,136,0,0,0,81,17,2021-01,2021-01-27,12,0.14814814814814814,0.3333333333333333,32,1323,0.02418745275888133,<=25%,<=10%,Q4_high_count
task2_val_000869.wav,345,A_SmallWorking,projection_clip_trainonly,136,0,0,0,63,4,2020-12,2020-12-28,21,0.3333333333333333,0.8095238095238095,66,1811,0.036443953616786304,25-50%,<=10%,Q3
task2_val_000870.wav,88,B_MotorBoat,projection_clip_trainonly,192,0,0,0,33,1,2020-07,2020-07-27,33,1.0,1.0,69,242,0.28512396694214875,>75%,20-50%,Q1_low_count
task2_val_000871.wav,143,C_Passenger,projection_clip_trainonly,136,0,0,0,133,14,2020-12,2020-12-29,28,0.21052631578947367,0.45864661654135336,93,1811,0.05135284373274434,<=25%,<=10%,Q4_high_count
task2_val_000872.wav,112,A_SmallWorking,projection_clip_trainonly,136,0,0,0,81,8,2020-11,2020-11-22,21,0.25925925925925924,0.654320987654321,38,451,0.08425720620842572,25-50%,<=10%,Q3
task2_val_000873.wav,276,A_SmallWorking,projection_clip_trainonly,136,0,0,0,252,14,2021-02,2021-02-13,29,0.11507936507936507,0.3055555555555556,79,912,0.08662280701754387,<=25%,<=10%,Q4_high_count
task2_val_000874.wav,276,A_SmallWorking,projection_clip_trainonly,136,0,0,0,252,14,2021-02,2021-02-13,29,0.11507936507936507,0.3055555555555556,79,912,0.08662280701754387,<=25%,<=10%,Q4_high_count
task2_val_000875.wav,61,A_SmallWorking,projection_clip_trainonly,7,0,0,0,105,9,2020-08,2020-08-21,24,0.22857142857142856,0.5047619047619047,164,1312,0.125,<=25%,10-20%,Q4_high_count
task2_val_000876.wav,195,A_SmallWorking,projection_clip_trainonly,136,0,0,0,52,4,2021-01,2021-01-08,28,0.5384615384615384,0.9423076923076923,206,1323,0.15570672713529857,50-75%,10-20%,Q3
task2_val_000877.wav,268,A_SmallWorking,projection_clip_trainonly,313,0,0,1,106,5,2020-09,2020-09-25,29,0.27358490566037735,0.6792452830188679,155,232,0.6681034482758621,25-50%,>50%,Q4_high_count
task2_val_000878.wav,345,A_SmallWorking,projection_clip_trainonly,136,0,0,0,63,4,2020-12,2020-12-28,21,0.3333333333333333,0.8095238095238095,66,1811,0.036443953616786304,25-50%,<=10%,Q3
task2_val_000879.wav,355,B_MotorBoat,projection_clip_trainonly,173,0,0,0,28,3,2020-10,2020-10-31,14,0.5,1.0,93,413,0.22518159806295399,25-50%,20-50%,Q1_low_count
task2_val_000880.wav,105,D_LargeShip,projection_clip_trainonly,94,0,0,0,42,3,2020-08,2020-08-05,25,0.5952380952380952,1.0,25,1312,0.019054878048780487,50-75%,<=10%,Q2
task2_val_000881.wav,136,A_SmallWorking,projection_clip_trainonly,136,1,1,1,9,1,2021-02,2021-02-14,9,1.0,1.0,148,912,0.16228070175438597,>75%,10-20%,Q1_low_count
task2_val_000882.wav,243,A_SmallWorking,projection_clip_trainonly,136,0,0,0,65,9,2020-11,2020-11-04,16,0.24615384615384617,0.49230769230769234,19,451,0.04212860310421286,<=25%,<=10%,Q3
task2_val_000883.wav,98,A_SmallWorking,projection_clip_trainonly,136,0,0,0,46,10,2021-01,2021-01-07,8,0.17391304347826086,0.43478260869565216,97,1323,0.07331821617535904,<=25%,<=10%,Q2
task2_val_000884.wav,53,C_Passenger,projection_clip_trainonly,126,0,0,0,141,8,2021-01,2021-01-21,33,0.23404255319148937,0.5319148936170213,47,1323,0.03552532123960695,<=25%,<=10%,Q4_high_count
task2_val_000885.wav,254,A_SmallWorking,projection_clip_trainonly,126,0,0,0,83,5,2020-10,2020-10-30,23,0.27710843373493976,0.7228915662650602,275,413,0.6658595641646489,25-50%,>50%,Q4_high_count
task2_val_000886.wav,155,A_SmallWorking,projection_clip_trainonly,7,0,0,0,181,22,2020-11,2020-11-24,17,0.09392265193370165,0.27624309392265195,30,451,0.06651884700665188,<=25%,<=10%,Q4_high_count
task2_val_000887.wav,277,A_SmallWorking,projection_clip_trainonly,136,0,0,0,166,18,2020-12,2020-12-11,21,0.12650602409638553,0.35542168674698793,36,1811,0.019878520154610713,<=25%,<=10%,Q4_high_count
task2_val_000888.wav,261,D_LargeShip,projection_clip_trainonly,196,0,0,0,14,1,2020-07,2020-07-29,14,1.0,1.0,28,242,0.11570247933884298,>75%,10-20%,Q1_low_count
task2_val_000889.wav,7,A_SmallWorking,projection_clip_trainonly,136,0,0,0,66,6,2020-08,2020-08-18,22,0.3333333333333333,0.7575757575757576,224,1312,0.17073170731707318,25-50%,10-20%,Q3
task2_val_000890.wav,90,A_SmallWorking,projection_clip_trainonly,136,0,0,0,48,6,2020-08,2020-08-22,15,0.3125,0.75,105,1312,0.08003048780487805,25-50%,<=10%,Q2
task2_val_000891.wav,298,A_SmallWorking,projection_clip_trainonly,136,0,0,0,105,9,2020-11,2020-11-12,55,0.5238095238095238,0.7333333333333333,55,451,0.12195121951219512,50-75%,10-20%,Q4_high_count
task2_val_000892.wav,105,D_LargeShip,projection_clip_trainonly,153,0,1,1,42,3,2020-08,2020-08-05,25,0.5952380952380952,1.0,25,1312,0.019054878048780487,50-75%,<=10%,Q2
task2_val_000893.wav,30,A_SmallWorking,projection_clip_trainonly,153,0,0,0,422,19,2020-12,2020-12-26,46,0.10900473933649289,0.2914691943127962,80,1811,0.04417448923246825,<=25%,<=10%,Q4_high_count
task2_val_000894.wav,38,A_SmallWorking,projection_clip_trainonly,89,0,0,0,62,9,2020-11,2020-11-30,22,0.3548387096774194,0.6129032258064516,23,451,0.050997782705099776,25-50%,<=10%,Q3
task2_val_000895.wav,242,D_LargeShip,projection_clip_trainonly,105,0,1,1,12,1,2020-07,2020-07-31,12,1.0,1.0,65,242,0.26859504132231404,>75%,20-50%,Q1_low_count
task2_val_000896.wav,30,A_SmallWorking,projection_clip_trainonly,136,0,0,0,422,19,2020-12,2020-12-26,46,0.10900473933649289,0.2914691943127962,80,1811,0.04417448923246825,<=25%,<=10%,Q4_high_count
task2_val_000897.wav,105,D_LargeShip,projection_clip_trainonly,89,0,0,0,42,3,2020-08,2020-08-05,25,0.5952380952380952,1.0,25,1312,0.019054878048780487,50-75%,<=10%,Q2
task2_val_000898.wav,30,A_SmallWorking,projection_clip_trainonly,136,0,0,0,422,19,2020-12,2020-12-26,46,0.10900473933649289,0.2914691943127962,80,1811,0.04417448923246825,<=25%,<=10%,Q4_high_count
task2_val_000899.wav,30,A_SmallWorking,projection_clip_trainonly,126,0,0,0,422,19,2020-12,2020-12-26,46,0.10900473933649289,0.2914691943127962,80,1811,0.04417448923246825,<=25%,<=10%,Q4_high_count
task2_val_000900.wav,189,B_MotorBoat,projection_clip_trainonly,136,0,0,0,41,3,2021-02,2021-02-12,17,0.4146341463414634,1.0,139,912,0.1524122807017544,25-50%,10-20%,Q2
task2_val_000901.wav,335,B_MotorBoat,projection_clip_trainonly,136,0,0,0,37,3,2020-10,2020-10-30,22,0.5945945945945946,1.0,275,413,0.6658595641646489,50-75%,>50%,Q2
task2_val_000902.wav,261,D_LargeShip,projection_clip_trainonly,192,0,0,0,14,1,2020-07,2020-07-29,14,1.0,1.0,28,242,0.11570247933884298,>75%,10-20%,Q1_low_count
task2_val_000903.wav,52,D_LargeShip,projection_clip_trainonly,89,0,0,0,70,5,2020-08,2020-08-01,24,0.34285714285714286,0.7142857142857143,74,1312,0.056402439024390245,25-50%,<=10%,Q3
task2_val_000904.wav,240,B_MotorBoat,projection_clip_trainonly,136,0,0,0,98,5,2020-08,2020-08-15,35,0.35714285714285715,0.7959183673469388,43,1312,0.03277439024390244,25-50%,<=10%,Q4_high_count
task2_val_000905.wav,38,A_SmallWorking,projection_clip_trainonly,136,0,0,0,62,9,2020-11,2020-11-30,22,0.3548387096774194,0.6129032258064516,23,451,0.050997782705099776,25-50%,<=10%,Q3
task2_val_000906.wav,112,A_SmallWorking,projection_clip_trainonly,136,0,0,0,81,8,2020-11,2020-11-22,21,0.25925925925925924,0.654320987654321,38,451,0.08425720620842572,25-50%,<=10%,Q3
task2_val_000907.wav,271,A_SmallWorking,projection_clip_trainonly,356,0,0,0,79,4,2020-08,2020-08-19,28,0.35443037974683544,0.9746835443037974,222,1312,0.16920731707317074,25-50%,10-20%,Q3
task2_val_000908.wav,231,D_LargeShip,projection_clip_trainonly,261,0,1,1,22,2,2020-08,2020-08-14,12,0.5454545454545454,1.0,85,1312,0.06478658536585366,50-75%,<=10%,Q1_low_count
task2_val_000909.wav,356,D_LargeShip,projection_clip_trainonly,153,0,0,0,36,1,2020-07,2020-07-27,36,1.0,1.0,69,242,0.28512396694214875,>75%,20-50%,Q2
